"Date","ID","LA_pred"
2013-04-18,"1-1",0.0497867857142857
2013-04-19,"1-1",0.0480157142857143
2013-04-20,"1-1",0.0462446428571429
2013-04-21,"1-1",0.0444735714285714
2013-04-22,"1-1",0.0427025
2013-04-23,"1-1",0.0425057142857143
2013-04-24,"1-1",0.0423089285714286
2013-04-25,"1-1",0.0421121428571429
2013-04-26,"1-1",0.0419153571428571
2013-04-27,"1-1",0.0417185714285714
2013-04-28,"1-1",0.0415217857142857
2013-04-29,"1-1",0.041325
2013-04-30,"1-1",0.0407346428571429
2013-05-01,"1-1",0.0401442857142857
2013-05-02,"1-1",0.0395539285714286
2013-05-03,"1-1",0.0389635714285714
2013-05-04,"1-1",0.0383732142857143
2013-05-05,"1-1",0.0377828571428571
2013-05-06,"1-1",0.0371925
2013-05-07,"1-1",0.0369957142857143
2013-05-08,"1-1",0.0367989285714286
2013-05-09,"1-1",0.0366021428571429
2013-05-10,"1-1",0.0364053571428571
2013-05-11,"1-1",0.0362085714285714
2013-05-12,"1-1",0.0360117857142857
2013-05-13,"1-1",0.035815
2013-05-14,"1-1",0.035815
2013-05-15,"1-1",0.035815
2013-05-16,"1-1",0.035815
2013-05-17,"1-1",0.035815
2013-05-18,"1-1",0.035815
2013-05-19,"1-1",0.035815
2013-05-20,"1-1",0.035815
2013-05-21,"1-1",0.035815
2013-01-21,"1-2",0.0104775757575758
2013-01-22,"1-2",0.012114696969697
2013-01-23,"1-2",0.0137518181818182
2013-01-24,"1-2",0.0153889393939394
2013-01-25,"1-2",0.0170260606060606
2013-01-26,"1-2",0.0186631818181819
2013-01-27,"1-2",0.0203003030303031
2013-01-28,"1-2",0.0219374242424243
2013-01-29,"1-2",0.0235745454545455
2013-01-30,"1-2",0.0235745454545455
2013-01-31,"1-2",0.0235745454545455
2013-02-01,"1-2",0.0235745454545455
2013-02-02,"1-2",0.0235745454545455
2013-02-03,"1-2",0.0235745454545455
2013-02-04,"1-2",0.0265213636363637
2013-02-05,"1-2",0.0294681818181819
2013-02-06,"1-2",0.032415
2013-02-07,"1-2",0.0353618181818182
2013-02-08,"1-2",0.0383086363636364
2013-02-09,"1-2",0.0412554545454545
2013-02-10,"1-2",0.0442022727272727
2013-02-11,"1-2",0.0471490909090909
2013-02-12,"1-2",0.0490200865800866
2013-02-13,"1-2",0.0508910822510822
2013-02-14,"1-2",0.0527620779220779
2013-02-15,"1-2",0.0546330735930736
2013-02-16,"1-2",0.0565040692640693
2013-02-17,"1-2",0.0583750649350649
2013-02-18,"1-2",0.0602460606060606
2013-02-19,"1-2",0.060058961038961
2013-02-20,"1-2",0.0598718614718615
2013-02-21,"1-2",0.0596847619047619
2013-02-22,"1-2",0.0594976623376623
2013-02-23,"1-2",0.0593105627705627
2013-02-24,"1-2",0.0591234632034632
2013-02-25,"1-2",0.0589363636363636
2013-02-26,"1-2",0.0589363636363636
2013-02-27,"1-2",0.0589363636363636
2013-02-28,"1-2",0.0589363636363636
2013-03-01,"1-2",0.0589363636363636
2013-03-02,"1-2",0.0589363636363636
2013-03-03,"1-2",0.0589363636363636
2013-03-04,"1-2",0.0589363636363636
2013-03-05,"1-2",0.0589363636363636
2013-03-06,"1-2",0.0589363636363636
2013-03-07,"1-2",0.0589363636363636
2013-03-08,"1-2",0.0589363636363636
2013-03-09,"1-2",0.0589363636363636
2013-03-10,"1-2",0.0589363636363636
2013-03-11,"1-2",0.0589363636363636
2013-03-12,"1-2",0.060058961038961
2013-03-13,"1-2",0.0611815584415584
2013-03-14,"1-2",0.0623041558441558
2013-03-15,"1-2",0.0634267532467533
2013-03-16,"1-2",0.0645493506493507
2013-03-17,"1-2",0.0656719480519481
2013-03-18,"1-2",0.0667945454545455
2013-03-19,"1-2",0.0666074458874459
2013-03-20,"1-2",0.0664203463203464
2013-03-21,"1-2",0.0662332467532468
2013-03-22,"1-2",0.0660461471861472
2013-03-23,"1-2",0.0658590476190477
2013-03-24,"1-2",0.0656719480519481
2013-03-25,"1-2",0.0654848484848485
2013-03-26,"1-2",0.0653211363636364
2013-03-27,"1-2",0.0651574242424243
2013-03-28,"1-2",0.0649937121212121
2013-03-29,"1-2",0.06483
2013-03-30,"1-2",0.0646662878787879
2013-03-31,"1-2",0.0645025757575758
2013-04-01,"1-2",0.0643388636363636
2013-04-02,"1-2",0.0641751515151515
2013-04-03,"1-2",0.0641751515151515
2013-04-04,"1-2",0.0641751515151515
2013-04-05,"1-2",0.0641751515151515
2013-04-06,"1-2",0.0641751515151515
2013-04-07,"1-2",0.0641751515151515
2013-04-08,"1-2",0.0641751515151515
2013-04-09,"1-2",0.0638009523809524
2013-04-10,"1-2",0.0634267532467532
2013-04-11,"1-2",0.0630525541125541
2013-04-12,"1-2",0.062678354978355
2013-04-13,"1-2",0.0623041558441559
2013-04-14,"1-2",0.0619299567099567
2013-04-15,"1-2",0.0615557575757576
2013-04-16,"1-2",0.0608073593073593
2013-04-17,"1-2",0.0600589610389611
2013-04-18,"1-2",0.0593105627705628
2013-04-19,"1-2",0.0585621645021645
2013-04-20,"1-2",0.0578137662337662
2013-04-21,"1-2",0.057065367965368
2013-04-22,"1-2",0.0563169696969697
2013-04-23,"1-2",0.0551943722943723
2013-04-24,"1-2",0.0540717748917749
2013-04-25,"1-2",0.0529491774891775
2013-04-26,"1-2",0.0518265800865801
2013-04-27,"1-2",0.0507039826839827
2013-04-28,"1-2",0.0495813852813853
2013-04-29,"1-2",0.0484587878787879
2013-04-30,"1-2",0.0486458874458875
2013-05-01,"1-2",0.048832987012987
2013-05-02,"1-2",0.0490200865800866
2013-05-03,"1-2",0.0492071861471861
2013-05-04,"1-2",0.0493942857142857
2013-05-05,"1-2",0.0495813852813852
2013-05-06,"1-2",0.0497684848484848
2013-05-07,"1-2",0.0495813852813852
2013-05-08,"1-2",0.0493942857142857
2013-05-09,"1-2",0.0492071861471861
2013-05-10,"1-2",0.0490200865800866
2013-05-11,"1-2",0.048832987012987
2013-05-12,"1-2",0.0486458874458875
2013-05-13,"1-2",0.0484587878787879
2013-05-14,"1-2",0.0486225
2013-05-15,"1-2",0.0487862121212121
2013-05-16,"1-2",0.0489499242424242
2013-05-17,"1-2",0.0491136363636363
2013-05-18,"1-2",0.0492773484848485
2013-05-19,"1-2",0.0494410606060606
2013-05-20,"1-2",0.0496047727272727
2013-05-21,"1-2",0.0497684848484848
2013-01-21,"1-4",0.00619888888888889
2013-01-22,"1-4",0.00741652777777778
2013-01-23,"1-4",0.00863416666666667
2013-01-24,"1-4",0.00985180555555556
2013-01-25,"1-4",0.0110694444444444
2013-01-26,"1-4",0.0122870833333333
2013-01-27,"1-4",0.0135047222222222
2013-01-28,"1-4",0.0147223611111111
2013-01-29,"1-4",0.01594
2013-01-30,"1-4",0.0216075555555556
2013-01-31,"1-4",0.0272751111111111
2013-02-01,"1-4",0.0329426666666667
2013-02-02,"1-4",0.0386102222222222
2013-02-03,"1-4",0.0442777777777778
2013-02-04,"1-4",0.0456061111111111
2013-02-05,"1-4",0.0469344444444445
2013-02-06,"1-4",0.0482627777777778
2013-02-07,"1-4",0.0495911111111111
2013-02-08,"1-4",0.0509194444444445
2013-02-09,"1-4",0.0522477777777778
2013-02-10,"1-4",0.0535761111111112
2013-02-11,"1-4",0.0549044444444445
2013-02-12,"1-4",0.0551574603174604
2013-02-13,"1-4",0.0554104761904762
2013-02-14,"1-4",0.0556634920634921
2013-02-15,"1-4",0.055916507936508
2013-02-16,"1-4",0.0561695238095239
2013-02-17,"1-4",0.0564225396825397
2013-02-18,"1-4",0.0566755555555556
2013-02-19,"1-4",0.0573080952380953
2013-02-20,"1-4",0.0579406349206349
2013-02-21,"1-4",0.0585731746031746
2013-02-22,"1-4",0.0592057142857143
2013-02-23,"1-4",0.059838253968254
2013-02-24,"1-4",0.0604707936507936
2013-02-25,"1-4",0.0611033333333333
2013-02-26,"1-4",0.0611033333333333
2013-02-27,"1-4",0.0611033333333333
2013-02-28,"1-4",0.0611033333333333
2013-03-01,"1-4",0.0611033333333333
2013-03-02,"1-4",0.0611033333333333
2013-03-03,"1-4",0.0611033333333333
2013-03-04,"1-4",0.0611033333333333
2013-03-05,"1-4",0.0616093650793651
2013-03-06,"1-4",0.0621153968253968
2013-03-07,"1-4",0.0626214285714286
2013-03-08,"1-4",0.0631274603174603
2013-03-09,"1-4",0.0636334920634921
2013-03-10,"1-4",0.0641395238095238
2013-03-11,"1-4",0.0646455555555556
2013-03-12,"1-4",0.0641395238095238
2013-03-13,"1-4",0.0636334920634921
2013-03-14,"1-4",0.0631274603174603
2013-03-15,"1-4",0.0626214285714286
2013-03-16,"1-4",0.0621153968253968
2013-03-17,"1-4",0.0616093650793651
2013-03-18,"1-4",0.0611033333333333
2013-03-19,"1-4",0.0613563492063492
2013-03-20,"1-4",0.0616093650793651
2013-03-21,"1-4",0.061862380952381
2013-03-22,"1-4",0.0621153968253968
2013-03-23,"1-4",0.0623684126984127
2013-03-24,"1-4",0.0626214285714286
2013-03-25,"1-4",0.0628744444444445
2013-03-26,"1-4",0.06276375
2013-03-27,"1-4",0.0626530555555556
2013-03-28,"1-4",0.0625423611111112
2013-03-29,"1-4",0.0624316666666667
2013-03-30,"1-4",0.0623209722222222
2013-03-31,"1-4",0.0622102777777778
2013-04-01,"1-4",0.0620995833333333
2013-04-02,"1-4",0.0619888888888889
2013-04-03,"1-4",0.0619888888888889
2013-04-04,"1-4",0.0619888888888889
2013-04-05,"1-4",0.0619888888888889
2013-04-06,"1-4",0.0619888888888889
2013-04-07,"1-4",0.0619888888888889
2013-04-08,"1-4",0.0619888888888889
2013-04-09,"1-4",0.0614828571428572
2013-04-10,"1-4",0.0609768253968254
2013-04-11,"1-4",0.0604707936507937
2013-04-12,"1-4",0.0599647619047619
2013-04-13,"1-4",0.0594587301587302
2013-04-14,"1-4",0.0589526984126984
2013-04-15,"1-4",0.0584466666666667
2013-04-16,"1-4",0.0588261904761905
2013-04-17,"1-4",0.0592057142857143
2013-04-18,"1-4",0.0595852380952381
2013-04-19,"1-4",0.0599647619047619
2013-04-20,"1-4",0.0603442857142857
2013-04-21,"1-4",0.0607238095238095
2013-04-22,"1-4",0.0611033333333333
2013-04-23,"1-4",0.0609768253968254
2013-04-24,"1-4",0.0608503174603174
2013-04-25,"1-4",0.0607238095238095
2013-04-26,"1-4",0.0605973015873016
2013-04-27,"1-4",0.0604707936507937
2013-04-28,"1-4",0.0603442857142857
2013-04-29,"1-4",0.0602177777777778
2013-04-30,"1-4",0.0592057142857143
2013-05-01,"1-4",0.0581936507936508
2013-05-02,"1-4",0.0571815873015873
2013-05-03,"1-4",0.0561695238095238
2013-05-04,"1-4",0.0551574603174603
2013-05-05,"1-4",0.0541453968253968
2013-05-06,"1-4",0.0531333333333333
2013-05-07,"1-4",0.0530068253968254
2013-05-08,"1-4",0.0528803174603174
2013-05-09,"1-4",0.0527538095238095
2013-05-10,"1-4",0.0526273015873016
2013-05-11,"1-4",0.0525007936507937
2013-05-12,"1-4",0.0523742857142857
2013-05-13,"1-4",0.0522477777777778
2013-05-14,"1-4",0.0525798611111111
2013-05-15,"1-4",0.0529119444444445
2013-05-16,"1-4",0.0532440277777778
2013-05-17,"1-4",0.0535761111111112
2013-05-18,"1-4",0.0539081944444445
2013-05-19,"1-4",0.0542402777777778
2013-05-20,"1-4",0.0545723611111112
2013-05-21,"1-4",0.0549044444444445
2013-01-21,"1-5",0.0135184232365145
2013-01-22,"1-5",0.0159324273858921
2013-01-23,"1-5",0.0183464315352697
2013-01-24,"1-5",0.0207604356846473
2013-01-25,"1-5",0.0231744398340249
2013-01-26,"1-5",0.0255884439834025
2013-01-27,"1-5",0.0280024481327801
2013-01-28,"1-5",0.0304164522821577
2013-01-29,"1-5",0.0328304564315353
2013-01-30,"1-5",0.0328304564315353
2013-01-31,"1-5",0.0328304564315353
2013-02-01,"1-5",0.0328304564315353
2013-02-02,"1-5",0.0328304564315353
2013-02-03,"1-5",0.0328304564315353
2013-02-04,"1-5",0.037175663900415
2013-02-05,"1-5",0.0415208713692946
2013-02-06,"1-5",0.0458660788381743
2013-02-07,"1-5",0.050211286307054
2013-02-08,"1-5",0.0545564937759336
2013-02-09,"1-5",0.0589017012448133
2013-02-10,"1-5",0.0632469087136929
2013-02-11,"1-5",0.0675921161825726
2013-02-12,"1-5",0.0755928156490812
2013-02-13,"1-5",0.0835935151155899
2013-02-14,"1-5",0.0915942145820985
2013-02-15,"1-5",0.0995949140486071
2013-02-16,"1-5",0.107595613515116
2013-02-17,"1-5",0.115596312981624
2013-02-18,"1-5",0.123597012448133
2013-02-19,"1-5",0.13021828097214
2013-02-20,"1-5",0.136839549496147
2013-02-21,"1-5",0.143460818020154
2013-02-22,"1-5",0.150082086544162
2013-02-23,"1-5",0.156703355068169
2013-02-24,"1-5",0.163324623592176
2013-02-25,"1-5",0.169945892116183
2013-02-26,"1-5",0.177118933017191
2013-02-27,"1-5",0.184291973918198
2013-02-28,"1-5",0.191465014819206
2013-03-01,"1-5",0.198638055720214
2013-03-02,"1-5",0.205811096621222
2013-03-03,"1-5",0.212984137522229
2013-03-04,"1-5",0.220157178423237
2013-03-05,"1-5",0.225123129816242
2013-03-06,"1-5",0.230089081209248
2013-03-07,"1-5",0.235055032602253
2013-03-08,"1-5",0.240020983995258
2013-03-09,"1-5",0.244986935388263
2013-03-10,"1-5",0.249952886781269
2013-03-11,"1-5",0.254918838174274
2013-03-12,"1-5",0.273679098992294
2013-03-13,"1-5",0.292439359810314
2013-03-14,"1-5",0.311199620628334
2013-03-15,"1-5",0.329959881446355
2013-03-16,"1-5",0.348720142264375
2013-03-17,"1-5",0.367480403082395
2013-03-18,"1-5",0.386240663900415
2013-03-19,"1-5",0.387895981031417
2013-03-20,"1-5",0.389551298162418
2013-03-21,"1-5",0.39120661529342
2013-03-22,"1-5",0.392861932424422
2013-03-23,"1-5",0.394517249555424
2013-03-24,"1-5",0.396172566686425
2013-03-25,"1-5",0.397827883817427
2013-03-26,"1-5",0.411829107883817
2013-03-27,"1-5",0.425830331950207
2013-03-28,"1-5",0.439831556016597
2013-03-29,"1-5",0.453832780082988
2013-03-30,"1-5",0.467834004149378
2013-03-31,"1-5",0.481835228215768
2013-04-01,"1-5",0.495836452282158
2013-04-02,"1-5",0.509837676348548
2013-04-03,"1-5",0.51820622406639
2013-04-04,"1-5",0.526574771784233
2013-04-05,"1-5",0.534943319502075
2013-04-06,"1-5",0.543311867219917
2013-04-07,"1-5",0.55168041493776
2013-04-08,"1-5",0.560048962655602
2013-04-09,"1-5",0.563911369294606
2013-04-10,"1-5",0.56777377593361
2013-04-11,"1-5",0.571636182572614
2013-04-12,"1-5",0.575498589211619
2013-04-13,"1-5",0.579360995850623
2013-04-14,"1-5",0.583223402489627
2013-04-15,"1-5",0.587085809128631
2013-04-16,"1-5",0.583775174866627
2013-04-17,"1-5",0.580464540604624
2013-04-18,"1-5",0.57715390634262
2013-04-19,"1-5",0.573843272080617
2013-04-20,"1-5",0.570532637818613
2013-04-21,"1-5",0.56722200355661
2013-04-22,"1-5",0.563911369294606
2013-04-23,"1-5",0.562256052163604
2013-04-24,"1-5",0.560600735032602
2013-04-25,"1-5",0.5589454179016
2013-04-26,"1-5",0.557290100770599
2013-04-27,"1-5",0.555634783639597
2013-04-28,"1-5",0.553979466508595
2013-04-29,"1-5",0.552324149377593
2013-04-30,"1-5",0.54984117368109
2013-05-01,"1-5",0.547358197984588
2013-05-02,"1-5",0.544875222288085
2013-05-03,"1-5",0.542392246591583
2013-05-04,"1-5",0.53990927089508
2013-05-05,"1-5",0.537426295198578
2013-05-06,"1-5",0.534943319502075
2013-05-07,"1-5",0.535495091879076
2013-05-08,"1-5",0.536046864256076
2013-05-09,"1-5",0.536598636633077
2013-05-10,"1-5",0.537150409010077
2013-05-11,"1-5",0.537702181387078
2013-05-12,"1-5",0.538253953764078
2013-05-13,"1-5",0.538805726141079
2013-05-14,"1-5",0.534943319502075
2013-05-15,"1-5",0.531080912863071
2013-05-16,"1-5",0.527218506224067
2013-05-17,"1-5",0.523356099585063
2013-05-18,"1-5",0.519493692946058
2013-05-19,"1-5",0.515631286307054
2013-05-20,"1-5",0.51176887966805
2013-05-21,"1-5",0.507906473029046
2013-01-21,"1-6",0.00805090909090909
2013-01-22,"1-6",0.00821863636363636
2013-01-23,"1-6",0.00838636363636363
2013-01-24,"1-6",0.00855409090909091
2013-01-25,"1-6",0.00872181818181818
2013-01-26,"1-6",0.00888954545454545
2013-01-27,"1-6",0.00905727272727272
2013-01-28,"1-6",0.009225
2013-01-29,"1-6",0.00939272727272727
2013-01-30,"1-6",0.0142232727272727
2013-01-31,"1-6",0.0190538181818182
2013-02-01,"1-6",0.0238843636363636
2013-02-02,"1-6",0.0287149090909091
2013-02-03,"1-6",0.0335454545454545
2013-02-04,"1-6",0.0354743181818181
2013-02-05,"1-6",0.0374031818181818
2013-02-06,"1-6",0.0393320454545454
2013-02-07,"1-6",0.0412609090909091
2013-02-08,"1-6",0.0431897727272727
2013-02-09,"1-6",0.0451186363636363
2013-02-10,"1-6",0.0470475
2013-02-11,"1-6",0.0489763636363636
2013-02-12,"1-6",0.0507015584415584
2013-02-13,"1-6",0.0524267532467532
2013-02-14,"1-6",0.054151948051948
2013-02-15,"1-6",0.0558771428571429
2013-02-16,"1-6",0.0576023376623377
2013-02-17,"1-6",0.0593275324675325
2013-02-18,"1-6",0.0610527272727273
2013-02-19,"1-6",0.062107012987013
2013-02-20,"1-6",0.0631612987012987
2013-02-21,"1-6",0.0642155844155844
2013-02-22,"1-6",0.0652698701298702
2013-02-23,"1-6",0.0663241558441559
2013-02-24,"1-6",0.0673784415584416
2013-02-25,"1-6",0.0684327272727273
2013-02-26,"1-6",0.0668992207792208
2013-02-27,"1-6",0.0653657142857143
2013-02-28,"1-6",0.0638322077922078
2013-03-01,"1-6",0.0622987012987013
2013-03-02,"1-6",0.0607651948051948
2013-03-03,"1-6",0.0592316883116883
2013-03-04,"1-6",0.0576981818181818
2013-03-05,"1-6",0.0580815584415584
2013-03-06,"1-6",0.0584649350649351
2013-03-07,"1-6",0.0588483116883117
2013-03-08,"1-6",0.0592316883116883
2013-03-09,"1-6",0.0596150649350649
2013-03-10,"1-6",0.0599984415584416
2013-03-11,"1-6",0.0603818181818182
2013-03-12,"1-6",0.0619153246753247
2013-03-13,"1-6",0.0634488311688312
2013-03-14,"1-6",0.0649823376623377
2013-03-15,"1-6",0.0665158441558441
2013-03-16,"1-6",0.0680493506493506
2013-03-17,"1-6",0.0695828571428571
2013-03-18,"1-6",0.0711163636363636
2013-03-19,"1-6",0.0704454545454545
2013-03-20,"1-6",0.0697745454545454
2013-03-21,"1-6",0.0691036363636364
2013-03-22,"1-6",0.0684327272727273
2013-03-23,"1-6",0.0677618181818182
2013-03-24,"1-6",0.0670909090909091
2013-03-25,"1-6",0.06642
2013-03-26,"1-6",0.0663361363636364
2013-03-27,"1-6",0.0662522727272727
2013-03-28,"1-6",0.0661684090909091
2013-03-29,"1-6",0.0660845454545455
2013-03-30,"1-6",0.0660006818181818
2013-03-31,"1-6",0.0659168181818182
2013-04-01,"1-6",0.0658329545454545
2013-04-02,"1-6",0.0657490909090909
2013-04-03,"1-6",0.0653018181818182
2013-04-04,"1-6",0.0648545454545454
2013-04-05,"1-6",0.0644072727272727
2013-04-06,"1-6",0.06396
2013-04-07,"1-6",0.0635127272727272
2013-04-08,"1-6",0.0630654545454545
2013-04-09,"1-6",0.062777922077922
2013-04-10,"1-6",0.0624903896103896
2013-04-11,"1-6",0.0622028571428571
2013-04-12,"1-6",0.0619153246753247
2013-04-13,"1-6",0.0616277922077922
2013-04-14,"1-6",0.0613402597402598
2013-04-15,"1-6",0.0610527272727273
2013-04-16,"1-6",0.060285974025974
2013-04-17,"1-6",0.0595192207792208
2013-04-18,"1-6",0.0587524675324675
2013-04-19,"1-6",0.0579857142857143
2013-04-20,"1-6",0.057218961038961
2013-04-21,"1-6",0.0564522077922078
2013-04-22,"1-6",0.0556854545454545
2013-04-23,"1-6",0.055397922077922
2013-04-24,"1-6",0.0551103896103896
2013-04-25,"1-6",0.0548228571428571
2013-04-26,"1-6",0.0545353246753247
2013-04-27,"1-6",0.0542477922077922
2013-04-28,"1-6",0.0539602597402598
2013-04-29,"1-6",0.0536727272727273
2013-04-30,"1-6",0.0531935064935065
2013-05-01,"1-6",0.0527142857142857
2013-05-02,"1-6",0.0522350649350649
2013-05-03,"1-6",0.0517558441558442
2013-05-04,"1-6",0.0512766233766234
2013-05-05,"1-6",0.0507974025974026
2013-05-06,"1-6",0.0503181818181818
2013-05-07,"1-6",0.0503181818181818
2013-05-08,"1-6",0.0503181818181818
2013-05-09,"1-6",0.0503181818181818
2013-05-10,"1-6",0.0503181818181818
2013-05-11,"1-6",0.0503181818181818
2013-05-12,"1-6",0.0503181818181818
2013-05-13,"1-6",0.0503181818181818
2013-05-14,"1-6",0.0504859090909091
2013-05-15,"1-6",0.0506536363636363
2013-05-16,"1-6",0.0508213636363636
2013-05-17,"1-6",0.0509890909090909
2013-05-18,"1-6",0.0511568181818182
2013-05-19,"1-6",0.0513245454545454
2013-05-20,"1-6",0.0514922727272727
2013-05-21,"1-6",0.05166
2013-01-21,"1-7",0.00313130434782609
2013-01-22,"1-7",0.00626260869565218
2013-01-23,"1-7",0.00939391304347827
2013-01-24,"1-7",0.0125252173913044
2013-01-25,"1-7",0.0156565217391304
2013-01-26,"1-7",0.0187878260869565
2013-01-27,"1-7",0.0219191304347826
2013-01-28,"1-7",0.0250504347826087
2013-01-29,"1-7",0.0281817391304348
2013-01-30,"1-7",0.0294342608695652
2013-01-31,"1-7",0.0306867826086957
2013-02-01,"1-7",0.0319393043478261
2013-02-02,"1-7",0.0331918260869566
2013-02-03,"1-7",0.034444347826087
2013-02-04,"1-7",0.0356185869565218
2013-02-05,"1-7",0.0367928260869565
2013-02-06,"1-7",0.0379670652173913
2013-02-07,"1-7",0.0391413043478261
2013-02-08,"1-7",0.0403155434782609
2013-02-09,"1-7",0.0414897826086957
2013-02-10,"1-7",0.0426640217391304
2013-02-11,"1-7",0.0438382608695652
2013-02-12,"1-7",0.0440619254658385
2013-02-13,"1-7",0.0442855900621118
2013-02-14,"1-7",0.0445092546583851
2013-02-15,"1-7",0.0447329192546584
2013-02-16,"1-7",0.0449565838509317
2013-02-17,"1-7",0.045180248447205
2013-02-18,"1-7",0.0454039130434783
2013-02-19,"1-7",0.0469695652173913
2013-02-20,"1-7",0.0485352173913044
2013-02-21,"1-7",0.0501008695652174
2013-02-22,"1-7",0.0516665217391305
2013-02-23,"1-7",0.0532321739130435
2013-02-24,"1-7",0.0547978260869566
2013-02-25,"1-7",0.0563634782608696
2013-02-26,"1-7",0.0628497515527951
2013-02-27,"1-7",0.0693360248447206
2013-02-28,"1-7",0.0758222981366461
2013-03-01,"1-7",0.0823085714285715
2013-03-02,"1-7",0.088794844720497
2013-03-03,"1-7",0.0952811180124225
2013-03-04,"1-7",0.101767391304348
2013-03-05,"1-7",0.102662049689441
2013-03-06,"1-7",0.103556708074534
2013-03-07,"1-7",0.104451366459627
2013-03-08,"1-7",0.105346024844721
2013-03-09,"1-7",0.106240683229814
2013-03-10,"1-7",0.107135341614907
2013-03-11,"1-7",0.10803
2013-03-12,"1-7",0.112950621118012
2013-03-13,"1-7",0.117871242236025
2013-03-14,"1-7",0.122791863354037
2013-03-15,"1-7",0.12771248447205
2013-03-16,"1-7",0.132633105590062
2013-03-17,"1-7",0.137553726708075
2013-03-18,"1-7",0.142474347826087
2013-03-19,"1-7",0.147394968944099
2013-03-20,"1-7",0.152315590062112
2013-03-21,"1-7",0.157236211180124
2013-03-22,"1-7",0.162156832298137
2013-03-23,"1-7",0.167077453416149
2013-03-24,"1-7",0.171998074534162
2013-03-25,"1-7",0.176918695652174
2013-03-26,"1-7",0.177310108695652
2013-03-27,"1-7",0.177701521739131
2013-03-28,"1-7",0.178092934782609
2013-03-29,"1-7",0.178484347826087
2013-03-30,"1-7",0.178875760869565
2013-03-31,"1-7",0.179267173913043
2013-04-01,"1-7",0.179658586956522
2013-04-02,"1-7",0.18005
2013-04-03,"1-7",0.191009565217391
2013-04-04,"1-7",0.201969130434783
2013-04-05,"1-7",0.212928695652174
2013-04-06,"1-7",0.223888260869565
2013-04-07,"1-7",0.234847826086957
2013-04-08,"1-7",0.245807391304348
2013-04-09,"1-7",0.246478385093168
